word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,instrTxt.started,instrTxt.stopped,imgStart.started,imgStart.stopped,resBegin.x,resBegin.y,resBegin.leftButton,resBegin.midButton,resBegin.rightButton,resBegin.time,resBegin.clicked_name,resBegin.started,resBegin.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
قرمز,red,1,imgRed,,,,,0,13,13,0,,,,,,,,,,,,,,79.4177466000001,None,79.4177466000001,None,79.4177466000001,None,79.4177466000001,None,79.4177466000001,None,-0.18796296296296297,-0.18611111111111112,1,0,0,0.840949699999328,imgRed,0.006404839999959222,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,green,0,imgGreen,,,,,0,14,14,2,,,,,,,,,,,,,,80.2848254999999,None,80.2848254999999,None,80.2848254999999,None,80.2848254999999,None,80.2848254999999,None,0.002777777777777778,-0.19444444444444445,1,0,0,0.877292000000125,imgGreen,0.007661939999707101,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,green,0,imgGreen,,,,,0,15,15,14,,,,,,,,,,,,,,81.1845059999996,None,81.1845059999996,None,81.1845059999996,None,81.1845059999996,None,81.1845059999996,None,0.001851851851851852,-0.1935185185185185,1,0,0,0.5914252000002307,imgGreen,0.005218140000579297,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,green,1,imgGreen,,,,,1,0,16,10,,,,,,,,,,,,,,81.80007699999987,None,81.80007699999987,None,81.80007699999987,None,81.80007699999987,None,81.80007699999987,None,0.001851851851851852,-0.1935185185185185,1,0,0,0.5044233999997232,imgGreen,0.00352493999980652,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,blue,0,imgBlue,,,,,1,1,17,13,,,,,,,,,,,,,,82.33428869999989,None,82.33428869999989,None,82.33428869999989,None,82.33428869999989,None,82.33428869999989,None,-0.08518518518518518,-0.18611111111111112,1,0,0,0.547215800000231,imgBlue,0.012157639999713865,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,blue,0,imgBlue,,,,,1,2,18,9,,,,,,,,,,,,,,82.90037299999949,None,82.90037299999949,None,82.90037299999949,None,82.90037299999949,None,82.90037299999949,None,-0.08518518518518518,-0.18611111111111112,1,0,0,0.42443489999914163,imgBlue,0.007624740000210295,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,red,0,imgRed,,,,,1,3,19,12,,,,,,,,,,,,,,83.35079080000014,None,83.35079080000014,None,83.35079080000014,None,83.35079080000014,None,83.35079080000014,None,-0.25833333333333336,-0.17592592592592593,1,0,0,0.7431140999997297,imgRed,0.008849640000335057,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,red,0,imgRed,,,,,1,4,20,4,,,,,,,,,,,,,,84.11723459999939,None,84.11723459999939,None,84.11723459999939,None,84.11723459999939,None,84.11723459999939,None,-0.25,-0.1814814814814815,1,0,0,0.7260728000001109,imgRed,0.008137939999869559,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,blue,1,imgBlue,,,,,1,5,21,5,,,,,,,,,,,,,,84.86670179999965,None,84.86670179999965,None,84.86670179999965,None,84.86670179999965,None,84.86670179999965,None,-0.12222222222222222,-0.1935185185185185,1,0,0,0.6750901000004887,imgBlue,0.006847839999863936,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,blue,0,imgBlue,,,,,1,6,22,1,,,,,,,,,,,,,,85.5661769999997,None,85.5661769999997,None,85.5661769999997,None,85.5661769999997,None,85.5661769999997,None,-0.12129629629629629,-0.19444444444444445,1,0,0,0.49231759999929636,imgBlue,0.008624440000858158,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,green,0,imgGreen,,,,,1,7,23,2,,,,,,,,,,,,,,86.08266569999978,None,86.08266569999978,None,86.08266569999978,None,86.08266569999978,None,86.08266569999978,None,0.03888888888888889,-0.18703703703703703,1,0,0,0.6530210999999326,imgGreen,0.0022788400001445552,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,yellow,0,imgYellow,,,,,1,8,24,7,,,,,,,,,,,,,,86.7668595999994,None,86.7668595999994,None,86.7668595999994,None,86.7668595999994,None,86.7668595999994,None,0.23055555555555557,-0.17777777777777778,1,0,0,0.7426541000004363,imgYellow,0.007433039999341418,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,green,0,imgGreen,,,,,1,9,25,6,,,,,,,,,,,,,,87.53333800000019,None,87.53333800000019,None,87.53333800000019,None,87.53333800000019,None,87.53333800000019,None,0.05092592592592592,-0.175,1,0,0,0.642252899999221,imgGreen,0.008705240000381309,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,yellow,0,imgYellow,,,,,1,10,26,3,,,,,,,,,,,,,,88.19940979999956,None,88.19940979999956,None,88.19940979999956,None,88.19940979999956,None,88.19940979999956,None,0.1388888888888889,-0.17592592592592593,1,0,0,0.47702269999990676,imgYellow,0.008401040000535431,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,red,1,imgRed,,,,,1,11,27,0,,,,,,,,,,,,,,88.69891759999973,None,88.69891759999973,None,88.69891759999973,None,88.69891759999973,None,88.69891759999973,None,-0.2222222222222222,-0.18703703703703703,1,0,0,0.9249640000007275,imgRed,0.00701984000079392,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,green,0,imgGreen,,,,,1,12,28,14,,,,,,,,,,,,,,89.6489190000002,None,89.6489190000002,None,89.6489190000002,None,89.6489190000002,None,89.6489190000002,None,0.021296296296296296,-0.18333333333333332,1,0,0,0.7614846000005855,imgGreen,0.007524640000156069,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,yellow,1,imgYellow,,,,,1,13,29,15,,,,,,,,,,,,,,90.43206920000011,None,90.43206920000011,None,90.43206920000011,None,90.43206920000011,None,90.43206920000011,None,0.15925925925925927,-0.17037037037037037,1,0,0,0.5755929999995715,imgYellow,0.006645740000749356,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,red,0,imgRed,,,,,1,14,30,8,,,,,,,,,,,,,,91.03260950000004,None,91.03260950000004,None,91.03260950000004,None,91.03260950000004,None,91.03260950000004,None,-0.2361111111111111,-0.1648148148148148,1,0,0,0.9193496999996569,imgRed,0.0020772400002897484,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,yellow,0,imgYellow,,,,,1,15,31,11,,,,,,,,,,,,,,91.9823050999994,None,91.9823050999994,None,91.9823050999994,None,91.9823050999994,None,91.9823050999994,None,0.049074074074074076,-0.1824074074074074,1,0,0,0.7598653999993985,imgGreen,0.007543939999777649,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,green,0,imgGreen,,,,,2,0,32,2,,,,,,,,,,,,,,92.76580269999977,None,92.76580269999977,None,92.76580269999977,None,92.76580269999977,None,92.76580269999977,None,0.11944444444444445,-0.17592592592592593,1,0,0,0.4751751999992848,imgBlue,0.007636839999577205,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,yellow,1,imgYellow,,,,,2,1,33,15,,,,,,,,,,,,,,93.89860159999989,None,93.89860159999989,None,93.89860159999989,None,93.89860159999989,None,93.89860159999989,None,-0.1398148148148148,-0.18981481481481483,1,0,0,0.22604109999974753,imgBlue,0.00790404000053968,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,green,0,imgGreen,,,,,2,2,34,14,,,,,,,,,,,,,,94.14794799999981,None,94.14794799999981,None,94.14794799999981,None,94.14794799999981,None,94.14794799999981,None,-0.1398148148148148,-0.18981481481481483,1,0,0,0.2091195000002699,imgBlue,0.008090140000604151,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,red,1,imgRed,,,,,2,3,35,0,,,,,,,,,,,,,,94.38168640000004,None,94.38168640000004,None,94.38168640000004,None,94.38168640000004,None,94.38168640000004,None,-0.1388888888888889,-0.18981481481481483,1,0,0,0.17545419999987644,imgBlue,0.008251539999946544,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,blue,1,imgBlue,,,,,2,4,36,5,,,,,,,,,,,,,,94.5816705999996,None,94.5816705999996,None,94.5816705999996,None,94.5816705999996,None,94.5816705999996,None,-0.1388888888888889,-0.18981481481481483,1,0,0,0.19351160000042,imgBlue,0.008818039999823668,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,blue,0,imgBlue,,,,,2,5,37,9,,,,,,,,,,,,,,94.79859859999942,None,94.79859859999942,None,94.79859859999942,None,94.79859859999942,None,94.79859859999942,None,-0.13703703703703704,-0.18981481481481483,1,0,0,0.19347519999973883,imgBlue,0.008162540000739682,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,yellow,0,imgYellow,,,,,2,6,38,7,,,,,,,,,,,,,,95.01537589999953,None,95.01537589999953,None,95.01537589999953,None,95.01537589999953,None,95.01537589999953,None,-0.13703703703703704,-0.18981481481481483,1,0,0,0.191017400000419,imgBlue,0.007183440000517294,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
