word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,instrTxt.started,instrTxt.stopped,imgStart.started,imgStart.stopped,resBegin.x,resBegin.y,resBegin.leftButton,resBegin.midButton,resBegin.rightButton,resBegin.time,resBegin.clicked_name,resBegin.started,resBegin.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
سبز,blue,0,imgBlue,,,,,0,1,1,9,,,,,,,,,,,,,,31.766413700000157,None,31.766413700000157,None,31.766413700000157,None,31.766413700000157,None,31.766413700000157,None,-0.08425925925925926,-0.16574074074074074,1,0,0,0.6907019000000219,imgBlue,0.0056019599996943725,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
آبی,red,0,imgRed,,,,,0,2,2,4,,,,,,,,,,,,,,32.48247570000058,None,32.48247570000058,None,32.48247570000058,None,32.48247570000058,None,32.48247570000058,None,-0.22407407407407406,-0.16944444444444445,1,0,0,0.7777407000003222,imgRed,0.008099859999674663,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
آبی,green,0,imgGreen,,,,,0,3,3,6,,,,,,,,,,,,,,33.282513900000595,None,33.282513900000595,None,33.282513900000595,None,33.282513900000595,None,33.282513900000595,None,0.06574074074074074,-0.21296296296296297,1,0,0,0.708307099999729,imgGreen,0.007241459999931976,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
سبز,green,1,imgGreen,,,,,0,4,4,10,,,,,,,,,,,,,,33.99883740000041,None,33.99883740000041,None,33.99883740000041,None,33.99883740000041,None,33.99883740000041,None,0.04722222222222222,-0.2074074074074074,1,0,0,0.44864789999974164,imgGreen,0.012564359999487351,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
زرد,red,0,imgRed,,,,,0,5,5,12,,,,,,,,,,,,,,34.46621039999991,None,34.46621039999991,None,34.46621039999991,None,34.46621039999991,None,34.46621039999991,None,-0.21388888888888888,-0.18333333333333332,1,0,0,0.8977953000003254,imgRed,0.013340159998733725,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
قرمز,yellow,0,imgYellow,,,,,0,6,6,3,,,,,,,,,,,,,,35.39901840000039,None,35.39901840000039,None,35.39901840000039,None,35.39901840000039,None,35.39901840000039,None,0.1962962962962963,-0.19907407407407407,1,0,0,0.7100900000004913,imgYellow,0.008188059999156394,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
زرد,yellow,1,imgYellow,,,,,0,7,7,15,,,,,,,,,,,,,,36.13196419999986,None,36.13196419999986,None,36.13196419999986,None,36.13196419999986,None,36.13196419999986,None,0.18425925925925926,-0.17777777777777778,1,0,0,0.742665599999782,imgYellow,0.007739959999526036,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
سبز,red,0,imgRed,,,,,0,8,8,8,,,,,,,,,,,,,,36.899235200000476,None,36.899235200000476,None,36.899235200000476,None,36.899235200000476,None,36.899235200000476,None,-0.22314814814814815,-0.18425925925925926,1,0,0,0.8426583000000392,imgRed,0.0077482599999711965,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
آبی,yellow,0,imgYellow,,,,,0,9,9,7,,,,,,,,,,,,,,37.76511120000032,None,37.76511120000032,None,37.76511120000032,None,37.76511120000032,None,37.76511120000032,None,0.17222222222222222,-0.16111111111111112,1,0,0,0.6917424000002939,imgYellow,0.007396059999337012,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
قرمز,blue,0,imgBlue,,,,,0,10,10,1,,,,,,,,,,,,,,38.48168340000029,None,38.48168340000029,None,38.48168340000029,None,38.48168340000029,None,38.48168340000029,None,-0.08796296296296297,-0.1712962962962963,1,0,0,0.6261902999995073,imgBlue,0.0074760600000445265,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
